Survey,Haul,Latitude,Longitude,DateTime,ForkLength,Weight,Age,Maturity,MaturityIndex,Sex,SexIndex
200904,7,56.2469,-156.0317,3/23/2009 21:53,42,0.596,5,Developing,2,Male,0
200904,7,56.2469,-156.0317,3/23/2009 21:53,42,0.6,5,Developing,2,Female,1
200904,7,56.2469,-156.0317,3/23/2009 21:53,42,0.542,5,Developing,2,Male,0
200904,7,56.2469,-156.0317,3/23/2009 21:53,46,0.842,5,Developing,2,Female,1
200904,7,56.2469,-156.0317,3/23/2009 21:53,47,0.904,5,Developing,2,Female,1
200904,7,56.2469,-156.0317,3/23/2009 21:53,42,0.524,5,Developing,2,Male,0
200904,7,56.2469,-156.0317,3/23/2009 21:53,38,0.374,4,Developing,2,Female,1
200904,7,56.2469,-156.0317,3/23/2009 21:53,44,0.642,5,Developing,2,Male,0
200904,7,56.2469,-156.0317,3/23/2009 21:53,46,0.838,5,Developing,2,Male,0
200904,7,56.2469,-156.0317,3/23/2009 21:53,34,0.264,5,Developing,2,Male,0
200904,7,56.2469,-156.0317,3/23/2009 21:53,40,0.436,4,Developing,2,Female,1
200904,7,56.2469,-156.0317,3/23/2009 21:53,43,0.628,5,Prespawning,3,Male,0
200904,7,56.2469,-156.0317,3/23/2009 21:53,35,0.314,4,Developing,2,Male,0
200904,7,56.2469,-156.0317,3/23/2009 21:53,43,0.6,6,Developing,2,Female,1
200904,7,56.2469,-156.0317,3/23/2009 21:53,37,0.364,4,Developing,2,Female,1
200904,7,56.2469,-156.0317,3/23/2009 21:53,42,0.512,4,Developing,2,Male,0
200904,7,56.2469,-156.0317,3/23/2009 21:53,44,0.642,5,Developing,2,Female,1
200904,7,56.2469,-156.0317,3/23/2009 21:53,39,0.492,3,Developing,2,Female,1
200904,7,56.2469,-156.0317,3/23/2009 21:53,41,0.534,4,Developing,2,Female,1
200904,7,56.2469,-156.0317,3/23/2009 21:53,37,0.406,4,Developing,2,Female,1
200904,7,56.2469,-156.0317,3/23/2009 21:53,44,0.672,5,Developing,2,Female,1
200904,7,56.2469,-156.0317,3/23/2009 21:53,36,0.304,3,Developing,2,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,24,0.094,2,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,43,0.58,5,Developing,2,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,38,0.364,4,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,33,0.234,3,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,36,0.33,3,Developing,2,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,33,0.258,3,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,42,0.54,4,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,32,0.22,4,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,12,0.012,,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,12,0.012,,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,14,0.018,,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,43,0.646,5,Spent,5,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,43,0.604,5,Developing,2,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,35,0.296,4,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,13,0.016,1,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,13,0.016,1,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,11,0.01,,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,13,0.012,,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,24,0.082,2,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,23,0.078,2,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,45,0.698,4,Developing,2,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,36,0.344,5,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,39,0.43,5,Developing,2,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,44,0.706,5,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,39,0.432,5,Developing,2,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,42,0.57,5,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,10,0.008,,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,10,0.006,,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,11,0.008,,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,11,0.006,,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,46,0.814,5,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,40,0.54,4,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,31,0.214,3,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,23,0.078,2,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,36,0.352,4,Developing,2,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,11,0.008,,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,11,0.008,,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,11,0.008,,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,21,0.066,2,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,36,0.346,3,Developing,2,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,34,0.256,3,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,39,0.436,4,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,45,0.688,4,Developing,2,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,13,0.014,1,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,13,0.014,,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,12,0.008,,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,11,0.006,,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,11,0.01,,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,35,0.268,4,Developing,2,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,19,0.044,2,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,24,0.098,2,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,35,0.318,3,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,42,0.57,4,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,13,0.014,1,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,12,0.014,1,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,15,0.018,,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,12,0.01,,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,12,0.01,,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,12,0.008,,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,22,0.066,2,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,42,0.596,5,Developing,2,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,14,0.018,,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,12,0.012,,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,37,0.358,5,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,22,0.076,2,Immature,1,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,31,0.222,3,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,42,0.602,5,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,39,0.5,5,Developing,2,Male,0
200904,8,56.7059,-155.6528,3/24/2009 20:45,21,0.056,2,Immature,1,Female,1
200904,8,56.7059,-155.6528,3/24/2009 20:45,13,0.014,,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,12,0.01,1,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,11,0.01,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,13,0.014,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,13,0.012,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,43,0.684,5,Prespawning,3,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,22,0.064,2,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,28,0.14,2,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,20,0.054,2,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,48,1.04,4,Prespawning,3,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,38,0.44,4,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,44,0.716,5,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,34,0.27,3,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,56,1.776,9,Prespawning,3,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,11,0.008,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,12,0.01,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,13,0.014,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,12,0.012,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,22,0.078,2,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,24,0.09,2,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,32,0.248,3,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,23,0.084,2,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,42,0.554,4,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,42,0.59,,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,39,0.436,3,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,32,0.274,3,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,36,0.318,,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,56,1.602,10,Prespawning,3,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,43,0.596,5,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,12,0.01,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,11,0.01,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,34,0.28,3,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,19,0.048,2,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,21,0.066,2,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,33,0.258,3,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,37,0.398,4,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,23,0.074,2,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,57,1.736,12,Prespawning,3,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,44,0.858,5,Prespawning,3,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,41,0.57,4,Prespawning,3,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,43,0.622,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,22,0.086,,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,30,0.202,,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,58,2.076,5,Prespawning,3,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,13,0.012,1,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,12,0.01,1,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,54,1.552,10,Prespawning,3,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,45,0.738,5,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,50,1.106,4,Prespawning,3,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,42,0.614,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,21,0.066,2,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,41,0.544,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,41,0.538,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,41,0.526,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,18,0.036,,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,24,0.088,,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,31,0.196,,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,38,0.464,,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,67,3.016,10,Prespawning,3,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,53,1.316,6,Prespawning,3,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,43,0.578,5,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,61,2.212,11,Prespawning,3,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,53,1.506,4,Prespawning,3,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,47,0.692,6,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,11,0.008,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,34,0.332,4,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,22,0.076,2,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,23,0.082,2,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,19,0.044,2,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,27,0.13,2,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,11,0.01,1,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,20,0.054,2,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,40,0.518,3,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,42,0.618,3,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,66,2.872,10,Prespawning,3,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,45,0.828,5,Prespawning,3,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,20,0.054,,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,22,0.076,,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,42,0.514,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,12,0.012,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,13,0.014,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,38,0.448,5,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,46,0.748,4,Prespawning,3,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,22,0.066,2,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,42,0.586,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,44,0.65,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,45,0.702,4,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,42,0.558,4,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,40,0.532,3,Prespawning,3,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,40,0.474,,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,59,2.012,9,Prespawning,3,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,43,0.67,5,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,21,0.066,,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,22,0.072,,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,11,0.008,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,11,0.008,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,42,0.514,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,41,0.532,5,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,23,0.088,2,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,21,0.062,2,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,32,0.232,3,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,21,0.064,2,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,25,0.1,2,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,19,0.044,2,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,66,2.674,10,Prespawning,3,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,41,0.616,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,45,0.706,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,38,0.386,3,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,36,0.34,3,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,42,0.528,,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,32,0.228,,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,24,0.094,,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,20,0.048,,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,60,2.074,10,Prespawning,3,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,34,0.292,3,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,47,0.758,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,45,0.68,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,12,0.012,,Immature,1,Unsexed,2
200904,9,57.0163,-155.9131,3/25/2009 6:08,44,0.622,3,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,21,0.064,2,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,20,0.054,2,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,21,0.056,2,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,23,0.082,2,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,42,0.578,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,34,0.298,3,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,20,0.064,2,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,43,0.692,4,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,43,0.6,3,Developing,2,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,22,0.068,,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,22,0.07,,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,23,0.078,,Immature,1,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,53,1.7,6,Prespawning,3,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,59,2.088,6,Prespawning,3,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,43,0.602,5,Developing,2,Female,1
200904,9,57.0163,-155.9131,3/25/2009 6:08,23,0.086,,Immature,1,Male,0
200904,9,57.0163,-155.9131,3/25/2009 6:08,28,0.156,,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,47,0.926,5,Prespawning,3,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,38,0.438,3,Developing,2,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,41,0.576,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,38,0.42,3,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,34,0.28,3,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,34,0.276,3,Developing,2,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,22,0.09,2,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,21,0.066,2,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,56,1.296,10,Prespawning,3,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,44,0.634,4,Developing,2,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,41,0.482,3,Developing,2,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,39,0.45,4,Developing,2,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,41,0.544,4,Developing,2,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,38,0.448,3,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,23,0.088,2,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,25,0.094,2,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,22,0.084,2,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,22,0.072,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,23,0.076,,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,43,0.546,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,39,0.482,3,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,23,0.072,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,22,0.076,2,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,21,0.062,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,25,0.088,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,44,0.69,4,Developing,2,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,40,0.458,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,46,0.722,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,44,0.706,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,43,0.642,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,42,0.656,4,Developing,2,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,42,0.596,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,11,0.008,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,13,0.014,,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,10,0.004,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,33,0.24,3,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,32,0.24,3,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,54,1.48,10,Prespawning,3,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,47,0.824,5,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,40,0.49,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,39,0.472,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,13,0.01,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,34,0.278,3,Developing,2,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,33,0.282,,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,24,0.086,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,23,0.076,,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,22,0.068,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,22,0.066,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,23,0.076,,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,41,0.548,4,Developing,2,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,42,0.542,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,38,0.402,3,Developing,2,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,41,0.504,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,12,0.012,,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,13,0.014,,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,33,0.25,3,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,20,0.052,,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,22,0.068,2,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,25,0.096,2,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,22,0.074,,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,21,0.06,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,24,0.092,,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,42,0.564,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,37,0.38,3,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,39,0.452,3,Developing,2,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,41,0.568,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,11,0.008,,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,10,0.006,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,23,0.084,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,48,0.926,5,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,38,0.396,4,Developing,2,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,39,0.452,4,Developing,2,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,12,0.01,,Immature,1,Female,1
200904,10,57.0478,-155.4913,3/25/2009 14:27,12,0.01,,Immature,1,Male,0
200904,10,57.0478,-155.4913,3/25/2009 14:27,14,0.014,,Immature,1,Male,0
