"model","period","region","ersst.year","annual.anomaly.1yr","annual.1yr.events","annual.anomaly.2yr","annual.2yr.events","annual.anomaly.3yr","annual.3yr.events","winter.anomaly.1yr","winter.1yr.events","winter.anomaly.2yr","winter.2yr.events","winter.anomaly.3yr","winter.3yr.events"
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,0,0.02237704,0,-1.75886,0,-0.6382565,1,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,1,0.4339692,1,0.02237704,1,-1.75886,1,-0.6382565,1,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,1,0.4339692,1,0.02237704,1,-1.75886,1,-0.6382565,1,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,0,0.02237704,1,-1.75886,1,-0.6382565,1,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,0,0.02237704,0,-1.75886,1,-0.6382565,1,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,1,0.02237704,1,-1.75886,1,-0.6382565,1,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,1,0.4339692,1,0.02237704,1,-1.75886,1,-0.6382565,1,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,1,0.02237704,1,-1.75886,1,-0.6382565,1,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,1,0.02237704,1,-1.75886,1,-0.6382565,1,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,0,0.02237704,1,-1.75886,1,-0.6382565,1,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,0,0.02237704,0,-1.75886,1,-0.6382565,1,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,0,0.02237704,0,-1.75886,1,-0.6382565,1,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,0,0.02237704,0,-1.75886,1,-0.6382565,0,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,0,0.02237704,0,-1.75886,1,-0.6382565,0,-1.10134,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,0,0.02237704,0,-1.75886,1,-0.6382565,0,-1.10134,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,0,0.02237704,0,-1.75886,1,-0.6382565,0,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1957,0.7728223,0,0.4339692,0,0.02237704,0,-1.75886,1,-0.6382565,1,-1.10134,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,1,0.09058222,0,0.4823472,0,-0.3471947,1,-0.8177499,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,1,0.09058222,0,0.4823472,0,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,1,-0.2505378,1,0.09058222,1,0.4823472,0,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,1,-0.2505378,1,0.09058222,1,0.4823472,1,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,1,0.09058222,0,0.4823472,0,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,1,-0.2505378,1,0.09058222,1,0.4823472,1,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,1,-0.2505378,1,0.09058222,1,0.4823472,1,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,1,0.4823472,1,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,1,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,1,-0.2505378,1,0.09058222,1,0.4823472,0,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,1,-0.2505378,1,0.09058222,1,0.4823472,1,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,1,-0.2505378,1,0.09058222,1,0.4823472,1,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,1,-0.2505378,1,0.09058222,1,0.4823472,0,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,1,-0.2505378,1,0.09058222,1,0.4823472,1,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,1,-0.3471947,1,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1958,0.09511615,0,-0.2505378,0,0.09058222,0,0.4823472,0,-0.3471947,0,-0.8177499,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,0,-0.274893,0,-0.1515566,0,-1.176737,0,-0.935539,1,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,0,-0.1515566,0,-1.176737,1,-0.935539,1,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,0,-0.274893,0,-0.1515566,0,-1.176737,1,-0.935539,1,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,0,-0.1515566,0,-1.176737,1,-0.935539,1,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,0,-0.274893,0,-0.1515566,0,-1.176737,1,-0.935539,0,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,0,-0.274893,0,-0.1515566,0,-1.176737,0,-0.935539,0,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,0,-0.274893,0,-0.1515566,0,-1.176737,0,-0.935539,0,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,0,-0.274893,0,-0.1515566,0,-1.176737,0,-0.935539,0,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,1,-0.1515566,0,-1.176737,1,-0.935539,1,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,1,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,1,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,1,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,0,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,0,-0.1515566,0,-1.176737,1,-0.935539,1,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,0,-0.1515566,0,-1.176737,0,-0.935539,0,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,0,-0.274893,0,-0.1515566,0,-1.176737,1,-0.935539,0,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,0,-0.274893,0,-0.1515566,0,-1.176737,0,-0.935539,0,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,0,-0.274893,1,-0.1515566,1,-1.176737,0,-0.935539,1,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,1,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,1,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,0,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,0,-0.274893,1,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,1,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,1,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,1,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,1,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,1,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,0,-0.1515566,1,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,1,-0.274893,0,-0.1515566,0,-1.176737,1,-0.935539,1,-0.4629103,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,0,-0.274893,0,-0.1515566,0,-1.176737,0,-0.935539,0,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,0,-0.274893,0,-0.1515566,0,-1.176737,1,-0.935539,0,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1959,-0.5961918,0,-0.274893,0,-0.1515566,0,-1.176737,0,-0.935539,0,-0.4629103,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,0,-0.7532286,0,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,0,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,1,-0.7532286,0,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,0,-0.7532286,0,-0.8943979,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,0,-0.7532286,0,-0.8943979,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,0,-0.7532286,0,-0.8943979,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,0,-0.7532286,0,-0.8943979,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,1,-0.4701362,0,-0.6943415,0,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,1,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,1,-0.4071083,1,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,1,-0.4071083,1,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,1,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,0,-0.7532286,0,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,0,-0.7532286,0,-0.8943979,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,0,-0.7532286,0,-0.8943979,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,1,-0.4701362,1,-0.6943415,0,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,1,-0.4071083,1,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,1,-0.4071083,1,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,1,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,1,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,1,-0.4071083,1,-0.4701362,1,-0.6943415,0,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,1,-0.4071083,1,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,1,-0.4071083,1,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,1,-0.4071083,1,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,1,-0.4071083,1,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,1,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,1,-0.7532286,1,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,0,-0.7532286,0,-0.8943979,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1960,0.04640584,0,-0.4071083,0,-0.4701362,0,-0.6943415,0,-0.7532286,0,-0.8943979,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,0,-0.7339133,0,-0.4738069,0,-0.8121156,1,-0.6739486,0,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,0,-0.7339133,1,-0.4738069,0,-0.8121156,0,-0.6739486,0,-0.6807462,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,0,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,0,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,0,-0.4738069,0,-0.8121156,1,-0.6739486,0,-0.6807462,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,0,-0.7339133,0,-0.4738069,0,-0.8121156,0,-0.6739486,0,-0.6807462,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,0,-0.7339133,0,-0.4738069,0,-0.8121156,0,-0.6739486,0,-0.6807462,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,0,-0.7339133,0,-0.4738069,0,-0.8121156,0,-0.6739486,0,-0.6807462,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,0,-0.7339133,1,-0.4738069,0,-0.8121156,0,-0.6739486,0,-0.6807462,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,0,-0.8121156,1,-0.6739486,1,-0.6807462,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,0,-0.8121156,0,-0.6739486,0,-0.6807462,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,0,-0.4738069,0,-0.8121156,1,-0.6739486,0,-0.6807462,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,0,-0.7339133,0,-0.4738069,0,-0.8121156,0,-0.6739486,0,-0.6807462,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,0,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,0,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1961,-0.8606225,1,-0.7339133,1,-0.4738069,1,-0.8121156,1,-0.6739486,1,-0.6807462,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,1,-0.5357816,1,-0.5499136,1,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,0,-0.6329108,1,-0.5357816,1,-0.5499136,1,-0.6373143,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,0,-0.519055,0,-0.6329108,0,-0.5357816,0,-0.5499136,0,-0.6373143,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,0,-0.519055,0,-0.6329108,0,-0.5357816,0,-0.5499136,0,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,0,-0.5357816,1,-0.5499136,1,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,0,-0.519055,0,-0.6329108,1,-0.5357816,0,-0.5499136,0,-0.6373143,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,0,-0.6329108,0,-0.5357816,0,-0.5499136,0,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,0,-0.519055,0,-0.6329108,0,-0.5357816,0,-0.5499136,0,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,0,-0.519055,0,-0.6329108,0,-0.5357816,0,-0.5499136,0,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,0,-0.519055,0,-0.6329108,0,-0.5357816,0,-0.5499136,0,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,0,-0.519055,0,-0.6329108,0,-0.5357816,0,-0.5499136,0,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,1,-0.5357816,0,-0.5499136,1,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,1,-0.5357816,1,-0.5499136,1,-0.6373143,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,1,-0.5357816,1,-0.5499136,1,-0.6373143,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,1,-0.5357816,1,-0.5499136,1,-0.6373143,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,1,-0.5357816,0,-0.5499136,1,-0.6373143,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,1,-0.5357816,1,-0.5499136,0,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,0,-0.6329108,1,-0.5357816,0,-0.5499136,0,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,0,-0.519055,0,-0.6329108,0,-0.5357816,0,-0.5499136,0,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,0,-0.519055,0,-0.6329108,0,-0.5357816,0,-0.5499136,0,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,0,-0.519055,1,-0.6329108,1,-0.5357816,0,-0.5499136,1,-0.6373143,0
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,1,-0.5357816,1,-0.5499136,1,-0.6373143,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,1,-0.5357816,1,-0.5499136,1,-0.6373143,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,1,-0.5357816,1,-0.5499136,1,-0.6373143,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,1,-0.5357816,1,-0.5499136,0,-0.6373143,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,1,-0.5357816,0,-0.5499136,1,-0.6373143,1
"INM-CM5-0","historical","Eastern_Bering_Sea",1962,-0.6072041,1,-0.519055,1,-0.6329108,1,-0.5357816,1,-0.5499136,1,-0.6373143,1
